,maximum_x,minimum_x,entropy_x,interquartile_range_x,maximum_y,minimum_index_y,mean_absolute_deviation_y,median_y,skewness_y,standard_deviation_y,RMS_y,skewness_z,activity
463,0.871489,-9.054871,4.7068905956085185,0.34476500000000004,6.708554,0.0,0.4270191288888888,5.530606000000001,-0.49165311560096836,0.8814149371763841,5.457798760627346,0.49611046457464064,idle
464,0.871489,-1.345541,4.7068905956085185,0.244209,6.708554,3.0,0.22954543111111117,5.530606000000001,0.1268950315644036,0.3471641045113712,5.556146981062092,-0.20945401656790857,idle
465,0.871489,-1.345541,4.7068905956085185,0.18674800000000003,6.708554,1.0,0.2255870177777779,5.5162405,0.048612402779810056,0.3447741531295459,5.532580372626291,-0.34761320033818566,idle
466,0.871489,-0.617704,4.7068905956085185,0.18674800000000003,6.708554,4.0,0.219787677777778,5.5042694999999995,0.22063128508802848,0.32555219887037923,5.537789297941557,-0.1579000630326131,idle
467,0.871489,-0.617704,4.773557262275185,0.18674800000000003,6.708554,2.0,0.22307571555555564,5.473145,0.33804653711512855,0.33146087209241193,5.520454556992808,-0.10512330871017278,idle
468,0.038307,-0.976834,4.773557262275185,0.225055,5.81791,0.0,0.16457205333333344,5.446809,-0.29176524217384164,0.19858396966105638,5.4311274305179795,-0.5091178015376953,idle
469,0.038307,-0.976834,4.7068905956085185,0.225055,6.038176999999999,26.0,0.16903056666666666,5.456386,0.017750111811121523,0.21576765491680835,5.461926134633389,-0.5520989616919194,idle
470,0.038307,-0.976834,4.7068905956085185,0.27293899999999993,6.038176999999999,24.0,0.17844776666666667,5.473145,0.1167163323805383,0.22974933715852883,5.4868956850752175,-0.5235995943737395,idle
471,0.038307,-0.976834,4.7068905956085185,0.28251599999999993,6.124368,22.0,0.19613296888888893,5.473145,0.3002813435750744,0.25833306550597723,5.5050671961693745,-0.17053212109932073,idle
472,0.105345,-0.976834,4.773557262275185,0.368707,6.258444,20.0,0.2371643822222226,5.499480999999999,0.39069202160879074,0.302731546738463,5.54717273281677,-0.29059763936640076,idle
473,-0.0239419999999999,-2.901772,4.189898095464287,0.0526729999999999,0.21069,23.0,0.12593514666666664,-0.1292869999999999,-0.08018569779079972,0.3284326348161048,0.35627248996641137,-0.6344085534017685,idle
474,0.105345,-0.976834,4.840223928941851,0.46926400000000007,6.258444,18.0,0.24123981111111129,5.449203000000001,0.7681562170722742,0.30482536598147286,5.535653270091957,-0.25797021225774186,idle
475,0.105345,-0.976834,4.773557262275185,0.4644750000000001,6.258444,28.0,0.28232430666666664,5.4085015,0.5284310413306065,0.3706190300760022,5.486316292362314,-0.13179325117275856,idle
476,0.105345,-0.976834,4.773557262275185,0.4644750000000001,6.258444,26.0,0.28807038666666657,5.401319,0.3752248877517085,0.3815679734302133,5.462386865926708,-0.15574152760732143,idle
477,0.105345,-0.976834,4.773557262275185,0.45011000000000007,6.258444,24.0,0.28525051333333346,5.3797715,0.38582627480267706,0.382250794286696,5.442372790218996,-0.16680869921531896,idle
478,0.105345,-0.976834,4.7068905956085185,0.4357440000000001,6.258444,22.0,0.2826754133333332,5.3797715,0.41578232400502746,0.38004718064466675,5.445721393871926,-0.46471443517439437,idle
479,0.138864,-0.976834,4.7068905956085185,0.45011000000000007,6.258444,20.0,0.2871233244444444,5.372589,0.42131657221725405,0.38300985681804867,5.439878658014669,-0.7351784110715809,idle
